gesture_dir,label,num_frames,height,width
71472,27,37,100,132
28187,11,37,100,176
49267,27,32,100,176
92238,13,36,100,176
62215,24,37,100,176
46769,27,37,100,132
42540,1,36,100,176
136449,14,37,100,176
87608,11,34,100,132
20526,1,37,100,176
69199,27,37,100,176
131459,14,37,100,176
44244,12,38,100,176
45864,15,33,100,132
128989,3,36,100,176
21953,3,37,100,176
19127,13,36,100,176
70641,15,33,100,132
126992,15,33,100,176
25226,3,37,100,176
24342,24,36,100,176
127593,1,37,100,176
58019,1,34,100,132
75968,24,37,100,176
144746,3,33,100,132
44823,12,37,100,176
33018,27,37,100,176
128873,3,37,100,176
97922,24,36,100,176
15523,24,37,100,176
93082,24,37,100,176
10769,11,35,100,132
34198,13,33,100,132
87993,11,37,100,176
95660,27,33,100,132
37411,12,35,100,132
146852,1,37,100,176
38705,14,34,100,132
86106,3,33,100,132
61120,12,36,100,176
21616,1,35,100,176
36529,14,37,100,176
123331,24,34,100,132
98738,11,37,100,176
98756,15,37,100,176
108980,3,33,100,132
16205,15,33,100,132
67888,24,32,100,132
66577,12,37,100,176
118027,13,38,100,132
75890,24,37,100,176
85615,15,36,100,176
651,3,32,100,176
10707,13,35,100,132
36077,12,37,100,132
61831,11,33,100,132
48909,11,37,100,176
68622,24,37,100,176
108203,14,37,100,176
79328,14,37,100,176
5858,3,36,100,176
60970,3,37,100,176
102339,15,34,100,132
137938,15,37,100,176
38007,24,36,100,176
3033,14,37,100,176
47158,11,32,100,132
558,15,38,100,176
9969,14,37,100,176
47493,14,37,100,176
8839,15,37,100,176
582,15,34,100,132
13944,11,37,100,176
17003,1,33,100,132
147905,14,37,100,132
38759,24,35,100,132
3798,13,37,100,176
86495,13,34,100,176
125547,15,36,100,132
49812,11,37,100,132
90199,27,37,100,176
96159,3,36,100,176
142912,27,35,100,176
27114,27,36,100,100
61710,13,37,100,176
15488,3,37,100,176
100297,14,34,100,132
133010,11,35,100,132
97873,11,37,100,176
107444,12,32,100,176
65055,11,37,100,176
16397,11,37,100,176
43842,13,36,100,176
108142,24,36,100,176
35343,11,37,100,176
132221,3,37,100,176
2767,27,37,100,176
68000,14,36,100,176
7561,14,32,100,176
1834,1,37,100,176
78063,11,36,100,176
113233,24,37,100,176
123449,24,34,100,176
29756,3,37,100,176
23862,1,37,100,176
62342,12,37,100,176
94273,27,38,100,176
106529,15,36,100,176
90852,3,36,100,176
42666,15,38,100,176
68072,3,33,100,132
21994,3,36,100,176
98666,15,33,100,132
132838,27,36,100,176
84588,12,35,100,132
41926,27,34,100,132
123581,12,36,100,176
27537,27,32,100,176
89447,1,35,100,176
78667,12,36,100,176
88211,14,37,100,176
130357,13,37,100,176
50899,24,32,100,176
112076,24,37,100,176
44511,27,38,100,176
2812,11,36,100,176
49454,12,37,100,176
72972,14,36,100,176
70290,14,37,100,176
44935,1,35,100,176
89699,11,36,100,176
16398,14,36,100,176
142223,11,38,100,132
139785,14,37,100,132
81401,13,37,100,176
86187,1,37,100,176
7567,12,33,100,132
91602,12,32,100,176
61602,15,36,100,176
49428,11,37,100,176
100388,12,32,100,132
36493,13,37,100,176
49574,3,37,100,132
12183,14,35,100,132
102792,14,38,100,176
66574,27,36,100,176
145401,15,35,100,132
129166,11,36,100,176
47140,1,37,100,176
131103,3,38,100,176
63943,3,34,100,132
1927,11,35,100,132
45456,15,37,100,176
83203,12,36,100,176
117999,3,32,100,176
87888,11,33,100,132
128819,3,32,100,132
135779,3,38,100,132
141519,24,36,100,176
65087,14,34,100,176
44133,24,36,100,176
97269,3,38,100,176
58072,1,37,100,132
71172,14,37,100,176
35715,27,37,100,176
43388,15,36,100,176
6325,24,38,100,176
108033,15,32,100,176
106347,24,37,100,176
16798,13,37,100,132
82771,15,37,100,176
4828,13,37,100,176
101078,3,36,100,132
89632,27,39,100,132
33643,12,32,100,176
82330,3,36,100,132
34538,27,33,100,132
130367,15,36,100,176
17796,13,36,100,176
63512,15,33,100,132
119846,12,34,100,132
57222,13,33,100,176
15544,24,36,100,176
64819,24,37,100,132
134094,11,37,100,132
59690,1,36,100,176
2301,3,37,100,176
99408,27,36,100,176
37654,27,33,100,132
121165,14,33,100,176
112999,12,37,100,176
47213,15,37,100,176
123595,12,37,100,176
122779,11,37,100,132
101569,24,37,100,176
23166,13,37,100,176
87754,24,37,100,176
56665,11,37,100,176
118257,24,36,100,176
120029,12,38,100,132
139157,13,37,100,132
50422,11,37,100,176
15382,15,37,100,176
5773,15,34,100,132
48180,14,34,100,176
80008,3,36,100,176
19222,12,35,100,132
117814,27,38,100,176
39611,24,38,100,132
36290,12,32,100,176
75954,3,37,100,176
4240,14,37,100,176
42372,13,38,100,176
137590,14,35,100,176
95757,24,33,100,176
105287,1,37,100,176
60316,13,38,100,132
91715,24,37,100,176
29037,3,37,100,176
29851,12,37,100,176
116746,12,37,100,132
68629,13,33,100,132
121155,11,37,100,176
118573,3,36,100,176
115991,12,37,100,132
5040,27,36,100,176
102019,15,37,100,176
80040,24,34,100,132
17316,14,37,100,176
14517,3,38,100,176
63631,15,36,100,132
36981,15,37,100,176
4443,3,35,100,176
32930,1,37,100,176
53120,3,35,100,132
49742,27,34,100,132
140731,1,33,100,176
59527,1,37,100,176
63261,1,36,100,176
112488,27,36,100,176
91210,11,37,100,132
118116,3,37,100,176
93031,24,36,100,132
69309,15,36,100,132
41091,14,32,100,176
142132,27,34,100,132
81392,3,37,100,176
84669,27,33,100,132
13755,24,39,100,176
54022,11,39,100,176
68376,13,36,100,132
69196,27,37,100,176
106502,11,37,100,176
4737,3,37,100,176
137952,27,37,100,176
79018,1,37,100,132
49062,12,37,100,176
128173,12,37,100,176
42975,14,38,100,176
54250,13,37,100,176
82991,14,35,100,176
111673,27,38,100,176
15753,11,37,100,176
3936,13,36,100,176
111340,12,37,100,176
36691,11,37,100,176
17944,15,36,100,176
136914,12,37,100,132
43191,1,37,100,176
81015,3,37,100,176
74150,14,37,100,132
41332,14,38,100,176
90890,27,35,100,132
111151,12,32,100,176
35485,27,37,100,176
144478,1,37,100,176
124387,24,36,100,176
14547,13,34,100,132
60715,3,37,100,176
113795,27,38,100,176
143782,13,33,100,132
67531,3,37,100,132
72408,13,37,100,132
60340,3,36,100,176
41527,3,37,100,176
70204,12,32,100,132
79542,13,37,100,176
35186,1,36,100,176
24635,3,39,100,176
110974,27,36,100,176
17855,14,36,100,176
101846,1,33,100,176
47014,12,36,100,176
12512,1,33,100,176
44721,3,37,100,132
16762,14,36,100,176
84696,12,37,100,176
132932,24,35,100,176
119461,1,36,100,132
77403,3,36,100,176
120139,11,37,100,176
33734,12,37,100,176
26347,27,33,100,176
29645,12,34,100,132
72073,27,36,100,176
75653,15,35,100,132
55643,11,35,100,132
123374,27,37,100,176
27762,1,34,100,132
63790,14,34,100,132
48009,13,37,100,176
114813,27,37,100,176
105630,14,37,100,176
76471,1,35,100,132
139405,15,36,100,176
51393,15,34,100,132
92534,3,34,100,132
49400,1,38,100,176
72921,3,37,100,176
69721,3,36,100,176
116330,1,33,100,176
67546,11,35,100,132
106777,27,33,100,132
93633,14,37,100,176
91051,11,37,100,132
18478,11,37,100,176
63451,24,37,100,176
26992,24,36,100,176
128653,15,35,100,176
129425,27,36,100,176
80425,27,36,100,176
62356,12,37,100,176
11826,14,37,100,176
112039,3,37,100,100
114176,13,37,100,176
148016,24,34,100,132
99794,14,35,100,176
25099,24,37,100,176
82060,3,36,100,176
18704,3,36,100,176
144753,12,34,100,176
116052,15,35,100,176
128986,27,37,100,176
58806,24,36,100,176
28627,11,37,100,176
117895,1,37,100,176
53618,1,36,100,176
4613,12,37,100,176
122463,3,34,100,132
94362,12,36,100,176
3057,24,37,100,176
67282,14,37,100,176
26733,14,33,100,176
69495,11,36,100,176
1199,24,37,100,132
31500,24,36,100,176
71386,27,37,100,176
22366,1,37,100,176
124533,14,36,100,132
1260,1,34,100,132
122253,11,37,100,176
117508,24,36,100,132
64228,12,36,100,176
111442,3,33,100,176
26875,27,37,100,176
62922,12,36,100,132
108949,12,32,100,176
74457,14,37,100,176
28649,15,36,100,132
93805,14,34,100,176
89938,24,37,100,132
92162,13,36,100,176
77910,1,35,100,176
52095,13,36,100,132
121662,13,34,100,176
71014,3,34,100,132
65779,24,37,100,176
17374,27,36,100,132
88024,27,33,100,176
76572,24,37,100,176
65930,1,34,100,132
86891,11,37,100,176
9912,1,34,100,176
59726,15,38,100,176
69371,13,37,100,176
33472,14,37,100,176
42772,11,37,100,132
112802,15,35,100,132
139750,15,37,100,176
32650,15,38,100,176
63967,3,37,100,176
6563,11,37,100,176
75017,3,37,100,176
137251,14,32,100,176
20400,27,37,100,176
89144,11,37,100,132
63765,11,35,100,132
132425,24,32,100,132
140815,15,35,100,176
144084,15,37,100,176
75906,24,38,100,176
33935,11,32,100,176
94533,3,37,100,176
146164,24,36,100,176
143540,15,37,100,176
28934,1,34,100,176
33676,24,39,100,132
48005,27,37,100,176
100020,12,36,100,176
94004,15,36,100,176
16234,12,34,100,132
98092,11,34,100,132
110431,11,35,100,132
29995,14,37,100,132
57635,24,34,100,176
53370,13,33,100,176
37556,13,37,100,176
134777,15,36,100,176
53578,14,34,100,176
22930,14,32,100,132
12632,12,34,100,176
21620,27,37,100,176
134313,11,37,100,176
147056,12,36,100,176
99028,3,37,100,176
136549,14,35,100,132
116946,13,35,100,132
63173,24,37,100,176
325,11,33,100,132
548,13,37,100,176
113581,1,37,100,132
20717,3,34,100,132
43520,3,37,100,132
66522,1,37,100,176
67778,13,37,100,132
2084,11,36,100,176
139887,15,35,100,132
140274,14,34,100,132
52289,27,37,100,176
127353,24,37,100,176
83503,24,37,100,176
6390,13,34,100,132
26649,24,35,100,132
108205,15,37,100,176
99564,13,33,100,132
97232,24,37,100,176
68354,14,37,100,176
37073,3,38,100,176
63595,3,34,100,176
67501,15,37,100,176
115911,15,37,100,176
93427,24,36,100,176
132655,12,33,100,132
110961,11,32,100,176
124219,12,37,100,132
23037,14,36,100,176
66402,13,36,100,176
6176,24,35,100,176
70386,11,36,100,176
44347,11,37,100,176
127172,1,37,100,176
8714,1,34,100,176
31336,11,37,100,132
104942,13,37,100,176
130439,27,38,100,176
16559,1,34,100,132
138168,24,36,100,176
91271,27,37,100,176
72378,1,35,100,132
47698,24,34,100,132
51904,14,37,100,176
82411,24,34,100,176
72077,11,37,100,176
23123,1,36,100,176
137461,1,37,100,132
128877,11,36,100,132
76742,11,37,100,176
4850,3,36,100,176
120589,27,34,100,132
123861,27,37,100,176
52839,13,33,100,132
144896,27,38,100,176
27536,3,35,100,132
129549,15,37,100,176
47922,13,37,100,176
79725,11,37,100,176
69528,11,38,100,176
43928,1,37,100,176
131821,24,37,100,176
102289,13,34,100,132
29412,1,37,100,176
24019,13,36,100,176
13182,15,33,100,176
39628,11,37,100,176
100406,27,33,100,176
4022,15,35,100,176
36571,24,37,100,132
5278,14,37,100,176
93741,3,36,100,176
11042,12,35,100,132
49547,11,35,100,132
15080,13,35,100,132
69167,13,37,100,176
259,12,37,100,176
7412,24,37,100,176
101856,3,37,100,176
91750,12,36,100,176
86802,11,35,100,176
109456,24,36,100,176
96484,11,37,100,176
128571,3,38,100,176
135058,3,32,100,176
84349,11,36,100,132
73514,15,36,100,176
126437,3,37,100,176
92431,12,34,100,176
61768,27,37,100,176
142270,1,37,100,176
24984,11,37,100,176
145029,24,36,100,132
89241,11,34,100,132
44590,14,37,100,176
128125,11,35,100,176
103290,3,37,100,176
85373,13,35,100,132
54799,24,36,100,132
6037,13,36,100,176
44,24,36,100,176
18674,15,35,100,176
137532,13,34,100,176
82564,15,37,100,132
108077,11,37,100,176
137569,14,37,100,176
90294,1,37,100,132
5712,24,36,100,176
77464,15,35,100,132
26568,1,36,100,176
120392,24,34,100,176
107921,1,38,100,176
97126,14,37,100,132
146482,1,32,100,132
31727,24,38,100,176
103648,3,33,100,176
128633,11,37,100,176
100104,27,37,100,176
32092,12,32,100,176
83885,27,33,100,132
36977,1,34,100,132
27567,3,37,100,176
56647,14,37,100,176
128195,27,37,100,176
134004,13,38,100,176
85760,24,36,100,176
83122,3,37,100,176
126184,12,36,100,132
116518,3,39,100,176
100828,3,37,100,176
76217,14,37,100,176
13456,13,34,100,132
30084,15,36,100,176
123502,11,37,100,176
53876,24,34,100,176
136323,3,37,100,176
85483,24,34,100,132
98467,14,37,100,176
120458,24,37,100,132
145233,14,37,100,176
119589,12,37,100,176
89906,27,35,100,176
82872,1,35,100,176
131456,12,36,100,176
31974,1,37,100,176
14506,15,37,100,176
87467,1,37,100,176
101224,11,37,100,176
97379,12,37,100,132
147778,11,37,100,176
123626,14,32,100,132
50356,27,38,100,132
118541,14,34,100,176
92349,27,34,100,132
40717,15,37,100,176
147510,12,37,100,176
41014,13,37,100,176
24489,14,38,100,176
47648,15,36,100,132
98225,14,33,100,176
13156,11,35,100,176
111023,13,33,100,176
50428,13,32,100,176
28585,11,37,100,176
38667,11,34,100,132
105917,13,36,100,176
93299,27,33,100,132
132267,24,37,100,176
93929,15,34,100,132
15685,24,37,100,176
91252,1,36,100,176
138770,3,37,100,176
56808,1,33,100,176
7941,15,37,100,176
78031,3,36,100,176
64726,12,33,100,176
79685,3,36,100,176
18868,11,33,100,176
120955,13,37,100,176
59572,14,33,100,132
122117,15,36,100,176
31190,1,37,100,176
61671,27,37,100,176
119629,1,37,100,176
67191,11,36,100,176
5913,15,37,100,176
176,12,37,100,176
97833,12,36,100,176
93828,11,36,100,176
119951,15,37,100,176
80486,1,36,100,176
74135,15,37,100,176
12445,13,37,100,176
49281,3,37,100,176
44683,11,34,100,176
118621,27,37,100,176
122179,11,33,100,176
79831,3,35,100,176
84005,13,37,100,176
141053,11,34,100,176
105576,14,36,100,176
89810,12,34,100,132
131659,12,37,100,176
29002,11,33,100,132
22111,3,37,100,176
105303,24,37,100,176
5842,27,33,100,132
83826,14,33,100,132
68403,24,37,100,176
91598,3,37,100,176
87297,24,36,100,176
123582,15,38,100,176
33496,3,34,100,132
93170,24,37,100,176
113076,27,36,100,132
64263,14,37,100,176
7758,24,37,100,176
69449,1,33,100,176
28066,15,33,100,132
84052,15,37,100,176
73394,13,36,100,176
9481,13,36,100,176
57322,14,34,100,132
54502,3,33,100,132
86138,14,33,100,176
65212,3,33,100,132
73708,1,36,100,176
99904,14,37,100,176
55039,12,35,100,132
62521,3,35,100,132
63113,1,36,100,176
117234,24,37,100,176
103366,27,37,100,132
118107,15,36,100,132
15902,27,37,100,176
142548,1,34,100,176
115590,24,37,100,176
65513,27,38,100,176
92471,1,37,100,176
21792,27,36,100,176
126104,13,35,100,176
119213,11,32,100,176
116144,27,36,100,132
84225,3,37,100,176
34750,3,36,100,176
81948,13,37,100,176
71444,11,37,100,176
72832,1,37,100,176
103782,15,38,100,132
30434,3,37,100,176
65581,24,33,100,176
64432,11,35,100,176
78957,15,37,100,176
11892,3,32,100,132
123748,11,38,100,176
81846,15,36,100,176
47445,12,36,100,132
111080,14,32,100,176
23003,11,37,100,176
39874,3,38,100,176
6042,14,37,100,132
17018,27,33,100,176
23914,11,37,100,132
138997,1,36,100,176
71643,24,34,100,176
144308,11,33,100,176
5135,12,33,100,132
63773,12,37,100,176
88636,3,37,100,132
12335,3,38,100,176
44627,11,34,100,132
42643,11,36,100,176
38609,27,35,100,132
13626,24,37,100,176
133306,12,37,100,132
135245,3,37,100,176
82929,14,38,100,132
129600,14,37,100,176
124005,1,36,100,176
116646,13,36,100,176
133094,11,37,100,176
92804,24,35,100,176
84344,1,37,100,176
108211,12,32,100,176
53428,1,37,100,176
1914,3,36,100,176
94053,24,37,100,176
51652,24,37,100,132
146855,3,33,100,176
114971,3,37,100,176
133721,1,37,100,132
72190,12,37,100,176
108342,12,32,100,176
81011,3,37,100,176
107642,3,36,100,176
67995,13,37,100,176
53759,27,37,100,176
140892,27,37,100,176
138620,12,37,100,176
7950,13,37,100,176
45263,15,38,100,176
92808,24,37,100,176
11662,15,37,100,176
100158,27,35,100,132
15379,12,37,100,176
30281,24,36,100,132
142171,1,37,100,176
3784,14,37,100,176
37044,24,33,100,176
97698,27,37,100,176
47439,12,34,100,132
43575,1,33,100,132
138860,13,37,100,176
87838,15,37,100,176
131323,15,36,100,132
97674,13,35,100,176
115057,1,35,100,132
52817,27,35,100,176
6230,12,34,100,176
50118,1,37,100,176
12338,24,37,100,176
34196,11,36,100,176
22040,1,35,100,132
30601,27,37,100,176
46577,14,36,100,132
137293,12,36,100,132
22979,14,37,100,132
74686,15,33,100,132
106887,15,34,100,132
105962,13,36,100,176
145897,1,37,100,176
47365,12,35,100,176
63813,14,36,100,176
136888,13,36,100,176
110034,12,37,100,176
28183,13,36,100,100
24888,11,32,100,176
105666,11,37,100,132
101141,14,37,100,176
104720,12,37,100,176
107852,12,37,100,132
130820,24,36,100,176
14093,14,37,100,176
9711,12,36,100,176
13121,12,37,100,176
32997,1,37,100,176
69018,27,37,100,176
105270,15,37,100,176
7441,24,36,100,176
71476,3,33,100,132
95692,14,37,100,176
28249,1,36,100,176
87829,24,33,100,176
129147,11,37,100,176
95479,27,37,100,176
115393,1,34,100,132
108585,11,37,100,176
80734,15,36,100,132
1973,12,37,100,176
60862,3,33,100,176
77006,11,35,100,132
137738,24,39,100,176
146041,15,37,100,132
876,15,37,100,132
104625,15,32,100,132
35726,24,37,100,176
49554,14,36,100,176
112250,27,35,100,132
116691,14,35,100,132
57169,27,37,100,176
69660,12,36,100,176
9234,11,36,100,132
146241,3,37,100,176
109246,13,36,100,176
111802,24,37,100,176
76670,15,37,100,176
115113,24,37,100,176
63801,24,34,100,176
4900,3,37,100,132
98020,15,37,100,176
33741,14,36,100,176
4170,27,37,100,176
63888,3,33,100,176
86916,27,37,100,176
118094,12,37,100,176
97081,14,37,100,176
47205,24,37,100,176
45071,3,37,100,176
23682,11,34,100,176
72706,13,37,100,176
146814,13,36,100,176
90041,15,37,100,176
145023,15,37,100,176
24071,15,37,100,176
130245,1,37,100,176
92973,1,36,100,176
88037,14,36,100,100
133577,3,38,100,176
53408,1,36,100,132
35521,12,32,100,176
47254,13,33,100,176
11535,11,34,100,132
140925,15,37,100,176
15907,12,37,100,176
19594,1,33,100,132
60100,15,37,100,176
16962,11,32,100,176
103637,13,37,100,176
40562,11,36,100,132
14600,11,37,100,176
75260,3,37,100,176
87646,3,37,100,176
130418,1,36,100,176
111491,13,37,100,176
145239,24,36,100,176
130088,14,37,100,176
98162,27,38,100,176
59127,1,37,100,176
39656,12,37,100,132
90647,27,34,100,176
110384,11,37,100,132
66014,15,36,100,176
131184,11,35,100,176
22691,27,36,100,132
52363,1,36,100,176
48359,13,36,100,176
118531,27,36,100,132
107774,11,36,100,176
3861,27,35,100,132
43916,12,36,100,100
87219,11,34,100,176
146001,3,37,100,176
5965,14,37,100,176
78634,12,34,100,132
98376,15,32,100,176
11848,27,37,100,132
146515,3,37,100,176
6979,13,37,100,176
42992,15,37,100,176
41865,13,37,100,176
128497,13,37,100,176
13966,14,36,100,176
139669,13,37,100,132
3358,15,32,100,100
101686,11,34,100,132
103502,24,37,100,176
60178,27,36,100,176
119505,27,36,100,176
137152,3,34,100,132
33317,11,37,100,176
66728,1,33,100,176
14556,24,37,100,176
141522,3,37,100,176
29255,13,38,100,132
130092,12,37,100,176
92227,11,37,100,176
20034,13,35,100,176
106447,11,38,100,176
110746,13,37,100,176
100816,15,37,100,176
31436,12,37,100,176
59408,3,36,100,176
112099,1,37,100,176
116768,15,34,100,176
103145,13,33,100,176
4992,12,35,100,132
101361,24,37,100,176
30655,13,37,100,176
121185,14,37,100,132
50552,1,34,100,132
114324,13,37,100,132
95634,24,37,100,176
88566,11,38,100,132
74839,27,33,100,132
33871,11,32,100,176
2705,1,39,100,176
12247,11,37,100,176
130375,12,33,100,132
1627,13,38,100,176
59638,27,34,100,132
3973,24,36,100,176
76320,12,37,100,176
84795,3,36,100,176
104961,3,35,100,132
62517,14,32,100,132
67079,27,36,100,176
127753,24,37,100,176
119929,3,37,100,176
3082,1,37,100,176
47190,13,36,100,132
32180,11,36,100,176
21461,15,36,100,132
89757,1,35,100,132
58262,1,37,100,176
50100,1,38,100,176
81745,3,32,100,132
51136,27,36,100,176
85160,14,36,100,176
4960,27,37,100,176
32779,12,35,100,176
61532,15,37,100,132
4389,11,33,100,176
86369,27,33,100,176
124888,24,37,100,176
34262,14,37,100,132
57223,24,37,100,176
72924,13,37,100,176
98123,1,33,100,132
88234,13,32,100,132
115341,14,34,100,132
25444,1,37,100,176
46498,12,35,100,132
82189,24,37,100,176
110584,24,32,100,176
22848,12,34,100,176
25800,24,32,100,176
57346,14,38,100,132
132205,13,34,100,132
129458,11,36,100,176
123381,14,37,100,176
69664,3,37,100,176
69754,14,32,100,176
90314,24,37,100,132
34066,27,36,100,176
98556,27,36,100,176
99953,12,36,100,132
115512,13,33,100,176
20613,12,38,100,176
22550,11,36,100,176
47087,13,34,100,132
10013,13,37,100,176
20241,24,37,100,176
118363,12,36,100,176
20848,13,36,100,132
113658,1,35,100,176
20554,14,37,100,176
106546,27,37,100,176
33514,15,33,100,176
133403,27,37,100,176
65830,3,36,100,176
135793,1,32,100,176
5348,13,38,100,176
42925,13,38,100,176
35310,14,34,100,176
51868,15,37,100,176
29076,14,37,100,176
9781,1,37,100,176
36450,1,36,100,176
112637,24,39,100,176
97069,3,37,100,132
